tweet_id,(positive_count, neutral_count, negative_count)
5235,(0, 0, 6)
5236,(6, 0, 0)
5237,(0, 0, 6)
5238,(0, 0, 0)
5239,(0, 0, 6)
5240,(0, 6, 0)
5241,(0, 6, 0)
5242,(0, 6, 0)
5243,(6, 0, 0)
5244,(0, 0, 6)
5245,(6, 0, 0)
5246,(0, 6, 0)
5247,(6, 0, 0)
5248,(0, 6, 0)
5249,(6, 0, 0)
5250,(6, 0, 0)
5251,(0, 6, 0)
5252,(6, 0, 0)
5253,(0, 0, 6)
5254,(0, 6, 0)
5255,(0, 0, 6)
5256,(0, 6, 0)
5257,(0, 6, 0)
5258,(0, 6, 0)
5259,(6, 0, 0)
5260,(6, 0, 0)
5261,(0, 6, 0)
5262,(0, 0, 6)
5263,(0, 0, 6)
5264,(6, 0, 0)
5265,(0, 6, 0)
5266,(0, 0, 6)
5267,(0, 0, 6)
5268,(0, 0, 6)
5269,(6, 0, 0)
5270,(6, 0, 0)
5271,(6, 0, 0)
5272,(0, 0, 6)
5273,(0, 6, 0)
5274,(6, 0, 0)
5275,(6, 0, 0)
5276,(0, 6, 0)
5277,(0, 0, 0)
5278,(6, 0, 0)
5279,(6, 0, 0)
5280,(6, 0, 0)
5281,(6, 0, 0)
5282,(0, 6, 0)
5283,(6, 0, 0)
5284,(6, 0, 0)
5285,(0, 0, 6)
5286,(6, 0, 0)
5288,(0, 0, 6)
5289,(6, 0, 0)
5290,(6, 0, 0)
5291,(0, 0, 6)
5292,(0, 0, 0)
5293,(6, 0, 0)
5294,(0, 0, 6)
5295,(0, 0, 6)
5296,(0, 6, 0)
5297,(0, 6, 0)
5298,(6, 0, 0)
5299,(0, 0, 6)
5300,(6, 0, 0)
5301,(0, 0, 6)
5302,(0, 6, 0)
5304,(0, 0, 6)
5305,(0, 0, 0)
5306,(6, 0, 0)
5307,(0, 6, 0)
5308,(6, 0, 0)
5309,(0, 0, 6)
5310,(0, 6, 0)
5311,(0, 6, 0)
5312,(0, 0, 6)
5313,(6, 0, 0)
5314,(0, 6, 0)
5315,(0, 6, 0)
5316,(0, 6, 0)
5317,(0, 0, 0)
5318,(0, 0, 6)
5319,(0, 0, 0)
5320,(6, 0, 0)
5321,(6, 0, 0)
5322,(6, 0, 0)
5323,(0, 0, 0)
5324,(0, 0, 6)
5325,(6, 0, 0)
5326,(0, 6, 0)
5327,(0, 6, 0)
5328,(0, 0, 6)
5329,(0, 0, 0)
5330,(0, 6, 0)
5331,(6, 0, 0)
5332,(0, 0, 6)
5333,(0, 6, 0)
5334,(6, 0, 0)
5335,(6, 0, 0)
5336,(6, 0, 0)
5337,(6, 0, 0)
5338,(0, 6, 0)
5339,(0, 0, 0)
5340,(0, 0, 0)
5341,(0, 0, 0)
5342,(0, 0, 0)
5343,(0, 6, 0)
5344,(0, 6, 0)
5345,(0, 0, 6)
5346,(0, 0, 6)
5347,(0, 0, 6)
5348,(6, 0, 0)
5349,(0, 6, 0)
5350,(0, 0, 6)
5351,(6, 0, 0)
5352,(6, 0, 0)
5353,(0, 6, 0)
5354,(0, 6, 0)
5355,(0, 6, 0)
5356,(0, 0, 6)
5358,(0, 0, 6)
5359,(0, 6, 0)
5360,(0, 6, 0)
5361,(0, 0, 6)
5362,(6, 0, 0)
5363,(6, 0, 0)
5364,(6, 0, 0)
5365,(6, 0, 0)
5366,(0, 0, 6)
5367,(0, 0, 6)
5368,(0, 6, 0)
5369,(0, 6, 0)
5370,(0, 6, 0)
5372,(6, 0, 0)
5373,(0, 0, 0)
5374,(0, 6, 0)
5375,(0, 6, 0)
5376,(0, 0, 6)
5377,(0, 6, 0)
5378,(0, 6, 0)
5379,(6, 0, 0)
5380,(0, 0, 6)
5381,(0, 0, 0)
5382,(0, 0, 6)
5383,(0, 6, 0)
5384,(6, 0, 0)
5385,(0, 6, 0)
5386,(0, 0, 6)
5387,(6, 0, 0)
5388,(0, 0, 6)
5389,(0, 0, 6)
5390,(6, 0, 0)
5391,(0, 0, 0)
5392,(0, 0, 6)
5393,(0, 6, 0)
5394,(6, 0, 0)
5395,(0, 0, 6)
5397,(0, 6, 0)
5398,(0, 6, 0)
5399,(6, 0, 0)
5400,(6, 0, 0)
5401,(6, 0, 0)
5402,(0, 6, 0)
5404,(6, 0, 0)
5405,(6, 0, 0)
5406,(0, 6, 0)
5407,(6, 0, 0)
5408,(0, 0, 0)
5409,(0, 0, 0)
5410,(6, 0, 0)
5411,(0, 6, 0)
5412,(0, 6, 0)
5413,(6, 0, 0)
5415,(6, 0, 0)
5416,(0, 6, 0)
5417,(6, 0, 0)
5418,(0, 6, 0)
5419,(0, 6, 0)
5420,(0, 6, 0)
5421,(0, 6, 0)
5422,(0, 6, 0)
5423,(0, 6, 0)
5424,(0, 0, 6)
5425,(6, 0, 0)
5426,(6, 0, 0)
5427,(6, 0, 0)
5428,(0, 6, 0)
5429,(6, 0, 0)
5431,(0, 6, 0)
5432,(0, 0, 0)
5433,(6, 0, 0)
5434,(0, 0, 6)
5436,(0, 0, 6)
5437,(6, 0, 0)
5438,(6, 0, 0)
5439,(6, 0, 0)
5440,(0, 0, 6)
5441,(6, 0, 0)
5442,(6, 0, 0)
5443,(0, 0, 6)
5444,(6, 0, 0)
5445,(0, 0, 6)
5446,(0, 0, 0)
5447,(6, 0, 0)
5448,(0, 6, 0)
5449,(0, 0, 6)
5450,(0, 6, 0)
5451,(6, 0, 0)
5452,(6, 0, 0)
5453,(0, 0, 6)
5454,(0, 6, 0)
5455,(0, 0, 6)
5457,(6, 0, 0)
5458,(6, 0, 0)
5459,(0, 6, 0)
5461,(0, 6, 0)
5462,(0, 0, 0)
5464,(6, 0, 0)
5465,(6, 0, 0)
5466,(6, 0, 0)
5467,(0, 6, 0)
5469,(0, 6, 0)
5470,(0, 0, 6)
5471,(0, 0, 6)
5472,(6, 0, 0)
5473,(0, 6, 0)
5474,(6, 0, 0)
5475,(0, 0, 0)
5476,(0, 6, 0)
5477,(6, 0, 0)
5478,(0, 6, 0)
5479,(0, 0, 6)
5480,(0, 0, 6)
5481,(0, 6, 0)
5482,(0, 6, 0)
5483,(0, 6, 0)
5484,(6, 0, 0)
5485,(6, 0, 0)
5486,(6, 0, 0)
5487,(0, 0, 6)
5488,(0, 0, 0)
5490,(6, 0, 0)
5491,(0, 6, 0)
5492,(0, 0, 0)
5493,(0, 0, 6)
5494,(6, 0, 0)
5495,(6, 0, 0)
5496,(6, 0, 0)
5497,(6, 0, 0)
5498,(0, 6, 0)
5499,(0, 6, 0)
5500,(0, 0, 0)
5501,(0, 0, 0)
5502,(0, 0, 0)
5503,(0, 0, 6)
5504,(0, 0, 6)
5505,(0, 0, 0)
5506,(0, 0, 6)
5507,(6, 0, 0)
5508,(0, 6, 0)
5509,(0, 6, 0)
5510,(0, 0, 6)
5511,(6, 0, 0)
5512,(6, 0, 0)
5513,(6, 0, 0)
5514,(6, 0, 0)
5515,(0, 0, 6)
5516,(6, 0, 0)
5517,(0, 0, 0)
5518,(6, 0, 0)
5519,(6, 0, 0)
5520,(0, 6, 0)
5521,(6, 0, 0)
5522,(6, 0, 0)
5523,(6, 0, 0)
5524,(6, 0, 0)
5525,(0, 6, 0)
5526,(6, 0, 0)
5527,(6, 0, 0)
5528,(0, 0, 0)
5529,(0, 6, 0)
5530,(0, 0, 0)
5531,(0, 0, 0)
5532,(6, 0, 0)
5533,(0, 6, 0)
5534,(6, 0, 0)
5535,(0, 0, 6)
5536,(6, 0, 0)
5538,(0, 6, 0)
5539,(0, 0, 6)
5540,(6, 0, 0)
5541,(0, 0, 6)
5542,(0, 6, 0)
5543,(0, 0, 6)
5544,(0, 6, 0)
5545,(0, 6, 0)
5546,(0, 0, 6)
5547,(6, 0, 0)
5548,(0, 6, 0)
5549,(0, 0, 0)
5550,(6, 0, 0)
5551,(6, 0, 0)
5552,(0, 0, 6)
5553,(0, 6, 0)
5554,(6, 0, 0)
5555,(6, 0, 0)
5556,(0, 6, 0)
5557,(0, 0, 6)
5558,(6, 0, 0)
5559,(0, 0, 6)
5560,(6, 0, 0)
5561,(6, 0, 0)
5562,(0, 0, 6)
5563,(6, 0, 0)
5564,(0, 6, 0)
5565,(0, 6, 0)
5566,(0, 6, 0)
5567,(0, 0, 6)
5568,(0, 0, 6)
5570,(0, 6, 0)
5571,(6, 0, 0)
5572,(0, 0, 6)
5573,(0, 6, 0)
5574,(0, 6, 0)
5575,(0, 6, 0)
5576,(6, 0, 0)
5577,(6, 0, 0)
5578,(6, 0, 0)
5579,(6, 0, 0)
5580,(0, 0, 0)
5581,(0, 6, 0)
5582,(6, 0, 0)
5583,(0, 6, 0)
5584,(6, 0, 0)
5585,(0, 6, 0)
5586,(0, 6, 0)
5587,(6, 0, 0)
5588,(0, 0, 6)
5589,(6, 0, 0)
5590,(0, 0, 6)
5591,(0, 6, 0)
5592,(6, 0, 0)
5593,(0, 0, 6)
5594,(6, 0, 0)
5595,(0, 6, 0)
5596,(0, 6, 0)
5597,(0, 6, 0)
5598,(6, 0, 0)
5599,(0, 6, 0)
5600,(0, 0, 6)
1202,(6, 0, 0)
1203,(0, 0, 0)
1205,(0, 0, 6)
1206,(0, 0, 6)
1207,(6, 0, 0)
1208,(0, 0, 0)
1209,(0, 6, 0)
1210,(0, 0, 6)
1211,(0, 0, 6)
1212,(6, 0, 0)
1213,(6, 0, 0)
1214,(0, 0, 6)
1215,(0, 0, 0)
1216,(0, 0, 6)
1217,(0, 0, 0)
1218,(6, 0, 0)
1219,(0, 6, 0)
1220,(0, 0, 6)
1221,(0, 0, 6)
1222,(6, 0, 0)
1223,(0, 0, 6)
1224,(6, 0, 0)
1226,(0, 0, 0)
1227,(0, 0, 0)
1228,(0, 0, 0)
1229,(0, 0, 6)
1230,(0, 0, 0)
1231,(0, 0, 6)
1232,(0, 0, 0)
1233,(0, 0, 0)
1234,(0, 6, 0)
1235,(6, 0, 0)
1236,(6, 0, 0)
1237,(0, 0, 6)
1238,(0, 0, 0)
1239,(0, 0, 0)
1240,(0, 6, 0)
1241,(0, 0, 0)
1242,(0, 6, 0)
1243,(0, 0, 0)
1244,(0, 6, 0)
1245,(0, 0, 0)
1246,(0, 6, 0)
1247,(0, 0, 6)
1248,(0, 0, 0)
1249,(6, 0, 0)
1250,(0, 0, 0)
1251,(0, 0, 0)
1252,(0, 6, 0)
1253,(0, 0, 6)
1254,(0, 6, 0)
1255,(0, 0, 0)
1256,(0, 6, 0)
1257,(6, 0, 0)
1258,(0, 0, 0)
1259,(6, 0, 0)
1260,(0, 0, 0)
1261,(0, 0, 0)
1262,(6, 0, 0)
1263,(6, 0, 0)
1264,(6, 0, 0)
1265,(0, 6, 0)
1266,(0, 0, 6)
1267,(6, 0, 0)
1268,(0, 0, 0)
1269,(0, 0, 6)
1270,(0, 0, 0)
1271,(6, 0, 0)
1272,(0, 0, 6)
1273,(0, 0, 0)
1274,(0, 0, 0)
1275,(6, 0, 0)
1276,(0, 0, 0)
1277,(6, 0, 0)
1278,(0, 6, 0)
1279,(0, 0, 0)
1280,(0, 0, 0)
1281,(6, 0, 0)
1282,(0, 0, 0)
1283,(0, 6, 0)
1284,(0, 0, 6)
1285,(0, 0, 0)
1286,(0, 0, 0)
1287,(6, 0, 0)
1288,(0, 0, 0)
1289,(0, 0, 6)
1290,(6, 0, 0)
1291,(0, 0, 0)
1292,(6, 0, 0)
1293,(0, 0, 6)
1294,(0, 0, 0)
1295,(6, 0, 0)
1296,(0, 0, 0)
1297,(0, 0, 0)
1298,(0, 6, 0)
1299,(0, 0, 0)
1300,(6, 0, 0)
1301,(0, 0, 0)
1302,(0, 0, 0)
1303,(6, 0, 0)
1304,(6, 0, 0)
1305,(0, 0, 0)
1306,(0, 6, 0)
1307,(0, 6, 0)
1308,(0, 6, 0)
1309,(6, 0, 0)
1310,(0, 6, 0)
1311,(0, 0, 6)
1312,(0, 0, 6)
1313,(6, 0, 0)
1314,(0, 0, 6)
1315,(0, 0, 6)
1316,(0, 0, 0)
1317,(6, 0, 0)
1318,(6, 0, 0)
1319,(0, 0, 6)
1320,(0, 0, 0)
1321,(0, 0, 0)
1322,(0, 0, 6)
1323,(0, 0, 0)
1324,(6, 0, 0)
1325,(0, 0, 6)
1326,(0, 0, 6)
1327,(6, 0, 0)
1328,(6, 0, 0)
1329,(0, 0, 6)
1330,(0, 0, 6)
1331,(0, 0, 6)
1332,(0, 0, 0)
1333,(6, 0, 0)
1334,(0, 0, 6)
1335,(0, 0, 6)
1337,(6, 0, 0)
1338,(0, 0, 6)
1339,(0, 0, 0)
1340,(6, 0, 0)
1341,(0, 6, 0)
1342,(0, 0, 0)
1343,(6, 0, 0)
1344,(0, 6, 0)
1345,(6, 0, 0)
1346,(6, 0, 0)
1347,(0, 0, 6)
1348,(0, 0, 0)
1349,(0, 0, 0)
1350,(0, 6, 0)
1351,(0, 0, 6)
1352,(0, 0, 0)
1353,(0, 0, 0)
1354,(0, 0, 6)
1355,(0, 0, 0)
1356,(0, 0, 0)
1357,(6, 0, 0)
1358,(6, 0, 0)
1359,(6, 0, 0)
1360,(0, 0, 6)
1361,(0, 6, 0)
1362,(0, 0, 6)
1363,(0, 0, 0)
1364,(0, 6, 0)
1365,(0, 0, 0)
1366,(6, 0, 0)
1367,(0, 0, 0)
1368,(0, 0, 0)
1369,(6, 0, 0)
1370,(0, 0, 0)
1371,(6, 0, 0)
1372,(0, 0, 0)
1373,(0, 0, 6)
1374,(0, 0, 0)
1375,(0, 0, 0)
1376,(0, 0, 0)
1377,(6, 0, 0)
1378,(0, 6, 0)
1379,(0, 6, 0)
1380,(0, 0, 0)
1381,(6, 0, 0)
1382,(0, 6, 0)
1383,(0, 0, 6)
1384,(0, 0, 0)
1385,(6, 0, 0)
1386,(0, 6, 0)
1387,(6, 0, 0)
1388,(0, 0, 0)
1389,(0, 0, 0)
1390,(0, 0, 6)
1391,(0, 0, 6)
1392,(0, 6, 0)
1393,(0, 0, 6)
1394,(6, 0, 0)
1395,(0, 0, 0)
1396,(6, 0, 0)
1397,(6, 0, 0)
1398,(0, 6, 0)
1399,(6, 0, 0)
1400,(6, 0, 0)
1401,(6, 0, 0)
1402,(0, 0, 0)
1404,(0, 0, 0)
1405,(0, 0, 0)
1406,(6, 0, 0)
1407,(0, 0, 6)
1408,(0, 0, 0)
1409,(0, 0, 6)
1410,(6, 0, 0)
1411,(6, 0, 0)
1412,(6, 0, 0)
1413,(6, 0, 0)
1414,(0, 0, 0)
1415,(6, 0, 0)
1416,(0, 0, 0)
1418,(0, 6, 0)
1419,(0, 0, 6)
1420,(0, 6, 0)
1421,(0, 0, 0)
1422,(0, 0, 0)
1423,(6, 0, 0)
1424,(6, 0, 0)
1425,(0, 0, 0)
1426,(0, 0, 0)
1427,(0, 0, 0)
1428,(0, 0, 0)
1429,(0, 6, 0)
1430,(0, 0, 0)
1431,(0, 6, 0)
1432,(6, 0, 0)
1433,(0, 0, 0)
1434,(6, 0, 0)
1435,(0, 0, 0)
1436,(0, 0, 6)
1437,(0, 0, 0)
1438,(6, 0, 0)
1439,(0, 6, 0)
1440,(0, 0, 6)
1441,(6, 0, 0)
1442,(0, 0, 0)
1443,(0, 0, 0)
1444,(0, 6, 0)
1445,(6, 0, 0)
1446,(6, 0, 0)
1447,(0, 0, 0)
1448,(0, 0, 0)
1449,(0, 0, 6)
1450,(0, 6, 0)
1451,(0, 6, 0)
1452,(0, 0, 6)
1453,(0, 0, 6)
1455,(0, 0, 6)
1456,(0, 0, 0)
1457,(0, 0, 0)
1458,(0, 6, 0)
1459,(6, 0, 0)
1460,(0, 6, 0)
1461,(0, 6, 0)
1462,(0, 0, 0)
1463,(0, 0, 0)
1464,(6, 0, 0)
1465,(6, 0, 0)
1466,(0, 0, 6)
1467,(0, 0, 0)
1468,(0, 6, 0)
1469,(0, 0, 6)
1470,(0, 0, 0)
1471,(6, 0, 0)
1472,(0, 6, 0)
1473,(0, 0, 0)
1474,(0, 0, 6)
1475,(0, 0, 6)
1476,(0, 0, 0)
1477,(0, 0, 6)
1478,(0, 6, 0)
1479,(0, 0, 6)
1480,(0, 0, 0)
1481,(0, 0, 0)
1482,(0, 6, 0)
1483,(0, 0, 0)
1484,(0, 0, 6)
1485,(6, 0, 0)
1486,(0, 0, 0)
1487,(0, 6, 0)
1488,(0, 6, 0)
1489,(0, 6, 0)
1490,(0, 0, 6)
1491,(0, 0, 0)
1492,(0, 6, 0)
1493,(6, 0, 0)
1494,(6, 0, 0)
1495,(0, 0, 0)
1496,(0, 6, 0)
1497,(0, 0, 0)
1498,(0, 0, 6)
1499,(0, 0, 0)
1500,(0, 6, 0)
1501,(0, 0, 0)
1502,(0, 0, 0)
1503,(0, 0, 0)
1504,(6, 0, 0)
1505,(0, 0, 0)
1506,(0, 0, 0)
1507,(0, 0, 0)
1508,(6, 0, 0)
1509,(0, 0, 6)
1510,(0, 0, 0)
1511,(0, 0, 6)
1512,(0, 0, 0)
1513,(6, 0, 0)
1514,(0, 0, 0)
1515,(0, 6, 0)
1516,(0, 0, 0)
1517,(0, 0, 0)
1518,(0, 0, 0)
1519,(0, 0, 0)
1520,(0, 0, 0)
1521,(0, 0, 0)
1522,(0, 0, 0)
1523,(0, 0, 0)
1524,(0, 0, 0)
1526,(0, 0, 0)
1527,(0, 0, 6)
1528,(0, 0, 6)
1529,(6, 0, 0)
1530,(6, 0, 0)
1531,(0, 0, 0)
1532,(0, 0, 0)
1533,(0, 0, 6)
1534,(0, 0, 6)
1535,(0, 6, 0)
1536,(0, 0, 0)
1537,(6, 0, 0)
1538,(0, 0, 6)
1539,(0, 0, 0)
1540,(0, 0, 0)
1541,(6, 0, 0)
1542,(0, 0, 0)
1543,(0, 0, 0)
1544,(6, 0, 0)
1545,(0, 0, 0)
1546,(0, 0, 0)
1547,(0, 0, 0)
1548,(0, 0, 6)
1549,(0, 0, 0)
1550,(0, 0, 0)
1551,(0, 0, 0)
1552,(0, 0, 0)
1553,(0, 0, 0)
1554,(0, 0, 6)
1555,(0, 6, 0)
1556,(6, 0, 0)
1557,(0, 0, 6)
1558,(0, 0, 0)
1559,(0, 0, 0)
1560,(6, 0, 0)
1561,(6, 0, 0)
1562,(6, 0, 0)
1563,(0, 0, 6)
1564,(0, 6, 0)
1565,(0, 0, 0)
1566,(0, 0, 0)
1568,(0, 0, 0)
1569,(0, 0, 0)
1570,(0, 0, 0)
1571,(0, 0, 0)
1572,(0, 0, 0)
1573,(0, 6, 0)
1574,(0, 6, 0)
1575,(6, 0, 0)
1576,(6, 0, 0)
1577,(0, 0, 0)
1578,(6, 0, 0)
1579,(0, 0, 6)
1580,(0, 6, 0)
1581,(6, 0, 0)
1582,(0, 0, 0)
1583,(0, 0, 6)
1584,(6, 0, 0)
1585,(6, 0, 0)
1586,(0, 6, 0)
1587,(6, 0, 0)
1588,(0, 0, 0)
1589,(0, 0, 6)
1590,(0, 6, 0)
1591,(0, 0, 0)
1592,(0, 0, 0)
1593,(6, 0, 0)
1594,(6, 0, 0)
1595,(6, 0, 0)
1596,(0, 0, 6)
1597,(0, 0, 0)
1598,(0, 0, 6)
1599,(0, 0, 6)
1600,(0, 6, 0)
10001,(0, 0, 6)
10002,(0, 0, 6)
10003,(0, 0, 0)
10004,(6, 0, 0)
10006,(6, 0, 0)
10007,(0, 0, 6)
10008,(0, 0, 6)
10009,(0, 0, 0)
10010,(0, 6, 0)
10011,(0, 6, 0)
10012,(0, 0, 6)
10013,(0, 0, 6)
10014,(0, 0, 0)
10015,(0, 0, 6)
10016,(0, 0, 0)
10017,(0, 0, 6)
10018,(6, 0, 0)
10019,(0, 6, 0)
10020,(0, 0, 0)
10021,(0, 0, 0)
10022,(0, 0, 6)
10023,(0, 0, 6)
10024,(6, 0, 0)
10025,(0, 0, 6)
10026,(0, 6, 0)
10027,(6, 0, 0)
10028,(0, 0, 0)
10029,(0, 0, 6)
10030,(0, 0, 6)
10031,(6, 0, 0)
10032,(0, 6, 0)
10033,(0, 0, 0)
10034,(0, 0, 0)
10035,(0, 6, 0)
10036,(6, 0, 0)
10037,(0, 0, 0)
10038,(6, 0, 0)
10039,(0, 0, 6)
10040,(0, 0, 6)
10041,(0, 0, 6)
10042,(6, 0, 0)
10043,(0, 0, 0)
10044,(6, 0, 0)
10045,(6, 0, 0)
10046,(0, 0, 0)
10047,(0, 0, 0)
10048,(0, 0, 0)
10049,(0, 0, 0)
10050,(6, 0, 0)
10051,(0, 0, 0)
10052,(0, 6, 0)
10053,(0, 0, 0)
10054,(0, 0, 6)
10055,(0, 0, 0)
10056,(0, 6, 0)
10058,(0, 0, 6)
10059,(0, 0, 6)
10060,(0, 0, 0)
10061,(0, 0, 0)
10062,(0, 0, 6)
10063,(0, 0, 6)
10064,(0, 0, 6)
10065,(0, 0, 0)
10066,(0, 0, 6)
10067,(0, 0, 6)
10068,(0, 0, 6)
10069,(6, 0, 0)
10070,(0, 0, 6)
10071,(0, 0, 0)
10072,(0, 0, 0)
10073,(6, 0, 0)
10074,(6, 0, 0)
10075,(0, 0, 0)
10076,(0, 0, 6)
10077,(0, 0, 0)
10078,(0, 0, 6)
10079,(0, 0, 6)
10080,(0, 0, 6)
10081,(0, 0, 6)
10082,(0, 6, 0)
10083,(0, 0, 6)
10084,(0, 0, 0)
10086,(0, 0, 0)
10087,(0, 0, 0)
10088,(0, 0, 0)
10089,(0, 0, 0)
10090,(6, 0, 0)
10091,(0, 0, 0)
10092,(0, 0, 6)
10093,(0, 0, 0)
10094,(0, 0, 6)
10095,(0, 0, 6)
10096,(6, 0, 0)
10097,(6, 0, 0)
10098,(0, 0, 6)
10099,(0, 0, 0)
10100,(0, 0, 6)
10101,(0, 0, 0)
10102,(6, 0, 0)
10103,(0, 0, 0)
10104,(0, 0, 0)
10105,(0, 6, 0)
10106,(0, 0, 6)
10107,(0, 0, 6)
10108,(0, 0, 0)
10109,(6, 0, 0)
10110,(0, 6, 0)
10111,(0, 0, 0)
10112,(0, 0, 0)
10113,(0, 0, 6)
10114,(0, 0, 6)
10115,(0, 0, 0)
10116,(0, 0, 0)
10117,(0, 0, 6)
10118,(0, 0, 6)
10119,(0, 0, 6)
10120,(0, 0, 6)
10121,(0, 0, 0)
10122,(0, 0, 6)
10123,(0, 0, 6)
10124,(6, 0, 0)
10125,(0, 0, 0)
10126,(6, 0, 0)
10127,(0, 0, 6)
10128,(0, 0, 0)
10129,(0, 0, 0)
10130,(0, 0, 0)
10131,(0, 0, 0)
10132,(6, 0, 0)
10133,(0, 0, 0)
10134,(0, 6, 0)
10135,(0, 0, 0)
10136,(0, 6, 0)
10137,(0, 0, 0)
10138,(6, 0, 0)
10139,(0, 0, 6)
10140,(0, 0, 0)
10141,(6, 0, 0)
10142,(0, 0, 0)
10143,(0, 0, 6)
10144,(0, 0, 6)
10145,(0, 0, 0)
10146,(0, 0, 0)
10147,(0, 0, 6)
10148,(0, 0, 6)
10149,(0, 6, 0)
10150,(6, 0, 0)
10151,(0, 0, 6)
10152,(0, 0, 6)
10153,(0, 0, 6)
10154,(0, 0, 0)
10155,(0, 6, 0)
10156,(6, 0, 0)
10157,(6, 0, 0)
10158,(0, 0, 6)
10159,(0, 6, 0)
10161,(6, 0, 0)
10162,(6, 0, 0)
10163,(0, 0, 6)
10164,(0, 0, 0)
10165,(0, 0, 6)
10166,(0, 0, 6)
10167,(0, 0, 0)
10168,(0, 0, 6)
10169,(0, 0, 0)
10170,(6, 0, 0)
10172,(6, 0, 0)
10173,(6, 0, 0)
10174,(0, 6, 0)
10175,(0, 0, 0)
10176,(0, 0, 0)
10178,(0, 0, 0)
10179,(0, 0, 0)
10180,(0, 6, 0)
10181,(0, 0, 0)
10182,(0, 0, 6)
10183,(0, 6, 0)
10185,(0, 6, 0)
10186,(0, 6, 0)
10187,(0, 6, 0)
10188,(6, 0, 0)
10189,(0, 0, 0)
10190,(0, 0, 0)
10191,(0, 0, 0)
10192,(0, 0, 6)
10193,(0, 0, 0)
10194,(0, 0, 0)
10195,(0, 0, 6)
10197,(0, 6, 0)
10198,(0, 0, 0)
10199,(0, 0, 0)
10200,(0, 6, 0)
10201,(0, 0, 0)
10202,(0, 0, 6)
10203,(0, 6, 0)
10204,(0, 0, 6)
10205,(6, 0, 0)
10206,(0, 0, 6)
10207,(0, 0, 6)
10209,(0, 0, 0)
10210,(0, 0, 6)
10211,(0, 0, 0)
10212,(0, 0, 0)
10213,(0, 0, 0)
10214,(0, 0, 0)
10215,(0, 6, 0)
10216,(0, 0, 6)
10217,(0, 0, 6)
10218,(0, 0, 0)
10219,(0, 0, 0)
10220,(0, 0, 0)
10221,(0, 0, 0)
10222,(0, 0, 6)
10223,(6, 0, 0)
10224,(0, 0, 0)
10225,(0, 6, 0)
10226,(0, 0, 6)
10227,(0, 0, 6)
10228,(6, 0, 0)
10229,(0, 6, 0)
10231,(0, 0, 0)
10232,(0, 0, 0)
10233,(0, 0, 0)
10234,(6, 0, 0)
10235,(0, 0, 6)
10236,(6, 0, 0)
10237,(6, 0, 0)
10238,(0, 0, 0)
10239,(0, 0, 6)
10240,(0, 0, 0)
10241,(0, 0, 0)
10242,(0, 0, 0)
10243,(0, 0, 0)
10244,(6, 0, 0)
10245,(0, 6, 0)
10246,(0, 0, 0)
10247,(0, 0, 0)
10248,(0, 0, 0)
10249,(0, 0, 6)
10250,(0, 0, 0)
10251,(0, 0, 6)
10252,(0, 6, 0)
10253,(0, 6, 0)
10254,(0, 0, 0)
10255,(0, 0, 6)
10256,(0, 6, 0)
10257,(0, 0, 0)
10259,(6, 0, 0)
10260,(6, 0, 0)
10261,(0, 0, 0)
10262,(0, 0, 0)
10263,(0, 0, 0)
10264,(0, 0, 6)
10266,(0, 0, 6)
10267,(0, 0, 0)
10268,(6, 0, 0)
10269,(6, 0, 0)
10270,(0, 0, 0)
10271,(0, 0, 0)
10272,(0, 0, 0)
10273,(6, 0, 0)
10274,(0, 6, 0)
10275,(0, 0, 6)
10276,(0, 0, 0)
10277,(6, 0, 0)
10278,(0, 0, 6)
10279,(0, 0, 0)
10280,(0, 0, 0)
10281,(0, 0, 6)
10282,(0, 0, 6)
10283,(0, 0, 0)
10284,(0, 0, 0)
10285,(0, 0, 6)
10286,(0, 0, 6)
10287,(0, 0, 0)
10288,(0, 0, 0)
10289,(0, 0, 0)
10290,(6, 0, 0)
10291,(6, 0, 0)
10292,(6, 0, 0)
10294,(0, 0, 6)
10295,(6, 0, 0)
10296,(0, 0, 0)
10297,(0, 0, 6)
10298,(6, 0, 0)
10299,(0, 0, 6)
10300,(0, 0, 6)
10301,(6, 0, 0)
10302,(0, 0, 6)
10303,(0, 0, 0)
10304,(0, 0, 6)
10305,(0, 0, 0)
10306,(0, 0, 0)
10307,(0, 0, 0)
10308,(0, 0, 0)
10309,(0, 0, 0)
10310,(0, 0, 6)
10311,(0, 0, 6)
10313,(0, 0, 0)
10314,(6, 0, 0)
10315,(0, 0, 0)
10316,(0, 0, 0)
10317,(0, 0, 6)
10318,(6, 0, 0)
10319,(6, 0, 0)
10321,(0, 0, 6)
10322,(0, 0, 0)
10323,(0, 0, 6)
10324,(0, 0, 6)
10325,(0, 0, 6)
10326,(6, 0, 0)
10327,(0, 0, 0)
10328,(0, 6, 0)
10329,(0, 0, 0)
10330,(0, 6, 0)
10331,(0, 0, 0)
10332,(0, 0, 0)
10333,(0, 0, 0)
10334,(0, 0, 0)
10335,(6, 0, 0)
10336,(0, 0, 6)
10338,(0, 0, 6)
10339,(6, 0, 0)
10340,(0, 6, 0)
10341,(0, 6, 0)
10342,(0, 0, 0)
10343,(0, 0, 0)
10344,(0, 0, 6)
10345,(0, 0, 0)
10346,(0, 0, 6)
10347,(0, 0, 6)
10348,(0, 0, 0)
10349,(0, 0, 6)
10351,(0, 0, 6)
